Row ID|Order ID|Order Date|Ship Date|Ship Mode|Customer ID|Customer Name|Segment|Country|City|State|Postal Code|Region|Product ID|Category|Sub-Category|Product Name|Sales|Quantity|Discount|Profit
3762|CA-2019-104577|2019-05-12|2019-05-17|Standard Class|CK-12205|Chloris Kastensmidt|Consumer|United States|Everett|Massachusetts|2149|East|OFF-PA-10000659|Office Supplies|Paper|TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page|87.6000|5|0.00|42.0480000000000000
3763|CA-2018-156251|2018-08-13|2018-08-18|Second Class|TS-21160|Theresa Swint|Corporate|United States|West Allis|Wisconsin|53214|Central|FUR-BO-10001337|Furniture|Bookcases|O'Sullivan Living Dimensions 2-Shelf Bookcases|241.9600|2|0.00|24.1960000000000000
3764|CA-2018-156251|2018-08-13|2018-08-18|Second Class|TS-21160|Theresa Swint|Corporate|United States|West Allis|Wisconsin|53214|Central|OFF-BI-10003529|Office Supplies|Binders|Avery Round Ring Poly Binders|8.5200|3|0.00|4.1748000000000000
3765|CA-2019-125878|2019-02-25|2019-03-02|Standard Class|MH-18025|Michelle Huthwaite|Consumer|United States|Chicago|Illinois|60623|Central|OFF-BI-10002609|Office Supplies|Binders|Avery Hidden Tab Dividers for Binding Systems|1.7880|3|0.80|-3.0396000000000000
3766|CA-2018-163153|2018-03-21|2018-03-25|Standard Class|DM-12955|Dario Medina|Corporate|United States|Houston|Texas|77036|Central|FUR-TA-10004767|Furniture|Tables|Safco Drafting Table|99.3720|2|0.30|-1.4196000000000100
3767|CA-2018-163153|2018-03-21|2018-03-25|Standard Class|DM-12955|Dario Medina|Corporate|United States|Houston|Texas|77036|Central|OFF-AR-10001868|Office Supplies|Art|Prang Dustless Chalk Sticks|1.3440|1|0.20|0.5040000000000000
3768|CA-2017-103205|2017-12-08|2017-12-10|Second Class|JJ-15760|Joel Jenkins|Home Office|United States|Houston|Texas|77036|Central|TEC-PH-10004896|Technology|Phones|Nokia Lumia 521 (T-Mobile)|119.9600|5|0.20|11.9960000000000000
3769|CA-2016-153913|2016-12-16|2016-12-20|Second Class|KB-16585|Ken Black|Corporate|United States|Hialeah|Florida|33012|South|FUR-CH-10000988|Furniture|Chairs|Hon Olson Stacker Stools|1013.8320|9|0.20|101.3832000000000000
3770|CA-2016-153913|2016-12-16|2016-12-20|Second Class|KB-16585|Ken Black|Corporate|United States|Hialeah|Florida|33012|South|OFF-FA-10000490|Office Supplies|Fasteners|OIC Binder Clips, Mini, 1/4" Capacity, Black|1.9840|2|0.20|0.6696000000000000
3771|CA-2018-155530|2018-12-17|2018-12-21|Standard Class|CM-12160|Charles McCrossin|Consumer|United States|San Francisco|California|94122|West|FUR-TA-10004256|Furniture|Tables|Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables|2003.5200|6|0.20|-325.5720000000000000
3772|US-2018-101196|2018-05-12|2018-05-17|Standard Class|FM-14215|Filia McAdams|Corporate|United States|Philadelphia|Pennsylvania|19140|East|OFF-ST-10004804|Office Supplies|Storage|Belkin 19" Vented Equipment Shelf, Black|82.3680|2|0.20|-19.5624000000000000
3773|CA-2016-115357|2016-08-06|2016-08-11|Second Class|RF-19735|Roland Fjeld|Consumer|United States|Columbia|South Carolina|29203|South|TEC-AC-10000023|Technology|Accessories|Maxell 74 Minute CD-R Spindle, 50/Pack|62.9100|3|0.00|22.6476000000000000
3774|US-2016-102715|2016-04-11|2016-04-13|Second Class|JK-15370|Jay Kimmel|Consumer|United States|Miami|Florida|33180|South|OFF-FA-10001332|Office Supplies|Fasteners|Acco Banker's Clasps, 5 3/4"-Long|6.9120|3|0.20|2.3328000000000000
3775|US-2016-102715|2016-04-11|2016-04-13|Second Class|JK-15370|Jay Kimmel|Consumer|United States|Miami|Florida|33180|South|TEC-AC-10002001|Technology|Accessories|Logitech Wireless Gaming Headset G930|383.9760|3|0.20|81.5949000000000000
3776|US-2016-102715|2016-04-11|2016-04-13|Second Class|JK-15370|Jay Kimmel|Consumer|United States|Miami|Florida|33180|South|OFF-PA-10000029|Office Supplies|Paper|Xerox 224|10.3680|2|0.20|3.6288000000000000
3777|US-2016-102715|2016-04-11|2016-04-13|Second Class|JK-15370|Jay Kimmel|Consumer|United States|Miami|Florida|33180|South|TEC-AC-10001874|Technology|Accessories|Logitech Wireless Anywhere Mouse MX for PC and Mac|335.9440|7|0.20|41.9930000000000000
3778|CA-2017-107937|2017-05-03|2017-05-08|Standard Class|JB-16045|Julia Barnett|Home Office|United States|Chula Vista|California|91911|West|FUR-FU-10002298|Furniture|Furnishings|Rubbermaid ClusterMat Chairmats, Mat Size- 66" x 60", Lip 20" x 11" -90 Degree Angle|665.8800|6|0.00|106.5408000000000000
3779|US-2019-148768|2019-11-30|2019-12-02|Second Class|PN-18775|Parhena Norris|Home Office|United States|Miami|Florida|33180|South|TEC-PH-10002564|Technology|Phones|OtterBox Defender Series Case - Samsung Galaxy S4|71.9760|3|0.20|8.9969999999999900
3780|CA-2019-118521|2019-02-16|2019-02-20|Standard Class|LF-17185|Luke Foster|Consumer|United States|New York City|New York|10035|East|OFF-PA-10003465|Office Supplies|Paper|Xerox 1912|37.9400|2|0.00|18.2112000000000000
3781|CA-2016-149643|2016-11-16|2016-11-20|Standard Class|RH-19510|Rick Huthwaite|Home Office|United States|Manhattan|Kansas|66502|Central|TEC-PH-10000038|Technology|Phones|Jawbone MINI JAMBOX Wireless Bluetooth Speaker|273.9600|2|0.00|10.9584000000000000
3782|CA-2017-135314|2017-07-09|2017-07-14|Second Class|MC-17575|Matt Collins|Consumer|United States|Philadelphia|Pennsylvania|19120|East|TEC-PH-10003072|Technology|Phones|Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System|269.9820|3|0.40|40.4973000000000000
3783|CA-2019-165204|2019-11-13|2019-11-16|Second Class|MN-17935|Michael Nguyen|Consumer|United States|Memphis|Tennessee|38109|South|OFF-PA-10003424|Office Supplies|Paper|"While you Were Out" Message Book, One Form per Page|8.9040|3|0.20|3.3390000000000000
3784|CA-2019-165204|2019-11-13|2019-11-16|Second Class|MN-17935|Michael Nguyen|Consumer|United States|Memphis|Tennessee|38109|South|OFF-ST-10003716|Office Supplies|Storage|Tennsco Double-Tier Lockers|720.0640|4|0.20|-63.0056000000000000
3785|CA-2019-125752|2019-07-31|2019-08-04|Standard Class|EH-14125|Eugene Hildebrand|Home Office|United States|Fort Lauderdale|Florida|33311|South|TEC-AC-10003590|Technology|Accessories|TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem|41.4240|2|0.20|8.2848000000000000
3786|CA-2019-112487|2019-12-26|2019-12-30|Standard Class|TC-21535|Tracy Collins|Home Office|United States|Columbus|Ohio|43229|East|OFF-BI-10000494|Office Supplies|Binders|Acco Economy Flexible Poly Round Ring Binder|3.1320|2|0.70|-2.6100000000000000
3787|CA-2018-144218|2018-10-31|2018-11-04|Standard Class|JD-15895|Jonathan Doherty|Corporate|United States|Los Angeles|California|90045|West|OFF-ST-10002615|Office Supplies|Storage|Dual Level, Single-Width Filing Carts|1085.4200|7|0.00|282.2092000000000000
3788|CA-2018-169971|2018-09-04|2018-09-09|Standard Class|IL-15100|Ivan Liston|Consumer|United States|Houston|Texas|77041|Central|OFF-AR-10002804|Office Supplies|Art|Faber Castell Col-Erase Pencils|3.9120|1|0.20|1.0269000000000000
3789|CA-2018-169971|2018-09-04|2018-09-09|Standard Class|IL-15100|Ivan Liston|Consumer|United States|Houston|Texas|77041|Central|OFF-AR-10001044|Office Supplies|Art|BOSTON Ranger #55 Pencil Sharpener, Black|62.3760|3|0.20|7.0173000000000000
3790|US-2018-133508|2018-04-17|2018-04-21|Standard Class|SW-20350|Sean Wendt|Home Office|United States|Omaha|Nebraska|68104|Central|OFF-FA-10000134|Office Supplies|Fasteners|Advantus Push Pins, Aluminum Head|29.0500|5|0.00|9.0055000000000000
3791|CA-2016-107139|2016-07-05|2016-07-11|Standard Class|DP-13390|Dennis Pardue|Home Office|United States|Los Angeles|California|90004|West|OFF-BI-10001670|Office Supplies|Binders|Vinyl Sectional Post Binders|180.9600|6|0.20|67.8600000000000000
3792|CA-2017-111325|2017-02-27|2017-02-28|First Class|BT-11395|Bill Tyler|Corporate|United States|Altoona|Pennsylvania|16602|East|OFF-BI-10000343|Office Supplies|Binders|Pressboard Covers with Storage Hooks, 9 1/2" x 11", Light Blue|4.4190|3|0.70|-3.3879000000000000
3793|CA-2017-111325|2017-02-27|2017-02-28|First Class|BT-11395|Bill Tyler|Corporate|United States|Altoona|Pennsylvania|16602|East|OFF-AR-10002257|Office Supplies|Art|Eldon Spacemaker Box, Quick-Snap Lid, Clear|16.0320|6|0.20|2.2044000000000000
3794|CA-2017-163762|2017-11-27|2017-12-01|Standard Class|JE-15475|Jeremy Ellison|Consumer|United States|New York City|New York|10024|East|OFF-AR-10001915|Office Supplies|Art|Peel-Off China Markers|29.7900|3|0.00|12.5118000000000000
3795|US-2016-117163|2016-01-27|2016-02-02|Standard Class|EJ-13720|Ed Jacobs|Consumer|United States|San Diego|California|92037|West|OFF-ST-10003692|Office Supplies|Storage|Recycled Steel Personal File for Hanging File Folders|57.2300|1|0.00|14.3075000000000000
3796|US-2016-117163|2016-01-27|2016-02-02|Standard Class|EJ-13720|Ed Jacobs|Consumer|United States|San Diego|California|92037|West|FUR-TA-10003469|Furniture|Tables|Balt Split Level Computer Training Table|333.0000|3|0.20|-16.6500000000000000
3797|US-2016-117163|2016-01-27|2016-02-02|Standard Class|EJ-13720|Ed Jacobs|Consumer|United States|San Diego|California|92037|West|OFF-AR-10003179|Office Supplies|Art|Dixon Ticonderoga Core-Lock Colored Pencils|36.4400|4|0.00|12.0252000000000000
3798|CA-2019-121314|2019-09-23|2019-09-26|First Class|BE-11410|Bobby Elias|Consumer|United States|Miami|Florida|33178|South|OFF-PA-10003395|Office Supplies|Paper|Xerox 1941|251.6400|3|0.20|88.0740000000000000
3799|CA-2019-147760|2019-11-04|2019-11-05|First Class|KL-16555|Kelly Lampkin|Corporate|United States|Greensboro|North Carolina|27405|South|FUR-TA-10004575|Furniture|Tables|Hon 5100 Series Wood Tables|523.7640|3|0.40|-192.0468000000000000
3800|CA-2019-147760|2019-11-04|2019-11-05|First Class|KL-16555|Kelly Lampkin|Corporate|United States|Greensboro|North Carolina|27405|South|TEC-PH-10002483|Technology|Phones|Motorola Moto X|1359.9600|5|0.20|118.9965000000000000
3801|CA-2018-156503|2018-10-14|2018-10-20|Standard Class|NC-18415|Nathan Cano|Consumer|United States|Jacksonville|North Carolina|28540|South|FUR-CH-10003606|Furniture|Chairs|SAFCO Folding Chair Trolley|102.5920|1|0.20|10.2592000000000000
3802|CA-2018-156503|2018-10-14|2018-10-20|Standard Class|NC-18415|Nathan Cano|Consumer|United States|Jacksonville|North Carolina|28540|South|TEC-AC-10002473|Technology|Accessories|Maxell 4.7GB DVD-R|22.7040|1|0.20|5.9598000000000000
3803|CA-2018-156503|2018-10-14|2018-10-20|Standard Class|NC-18415|Nathan Cano|Consumer|United States|Jacksonville|North Carolina|28540|South|OFF-PA-10002319|Office Supplies|Paper|Xerox 1944|93.0240|3|0.20|33.7212000000000000
3804|CA-2018-156503|2018-10-14|2018-10-20|Standard Class|NC-18415|Nathan Cano|Consumer|United States|Jacksonville|North Carolina|28540|South|OFF-SU-10000946|Office Supplies|Supplies|Staple remover|12.7680|2|0.20|1.4364000000000000
3805|CA-2018-156503|2018-10-14|2018-10-20|Standard Class|NC-18415|Nathan Cano|Consumer|United States|Jacksonville|North Carolina|28540|South|OFF-EN-10001335|Office Supplies|Envelopes|White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes|35.0080|4|0.20|13.1280000000000000
3806|CA-2018-156503|2018-10-14|2018-10-20|Standard Class|NC-18415|Nathan Cano|Consumer|United States|Jacksonville|North Carolina|28540|South|OFF-PA-10002377|Office Supplies|Paper|Xerox 1916|39.1520|1|0.20|14.6820000000000000
3807|CA-2017-113628|2017-11-12|2017-11-19|Standard Class|AH-10690|Anna Häberlin|Corporate|United States|Plantation|Florida|33317|South|OFF-AR-10001246|Office Supplies|Art|Newell 317|11.7600|5|0.20|1.3230000000000000
3808|CA-2017-113628|2017-11-12|2017-11-19|Standard Class|AH-10690|Anna Häberlin|Corporate|United States|Plantation|Florida|33317|South|OFF-BI-10003291|Office Supplies|Binders|Wilson Jones Leather-Like Binders with DublLock Round Rings|5.2380|2|0.70|-4.0158000000000000
3809|CA-2017-113628|2017-11-12|2017-11-19|Standard Class|AH-10690|Anna Häberlin|Corporate|United States|Plantation|Florida|33317|South|OFF-BI-10002799|Office Supplies|Binders|SlimView Poly Binder, 3/8"|4.6620|3|0.70|-3.7296000000000000
3810|CA-2017-113628|2017-11-12|2017-11-19|Standard Class|AH-10690|Anna Häberlin|Corporate|United States|Plantation|Florida|33317|South|FUR-CH-10003298|Furniture|Chairs|Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal|523.9200|5|0.20|-72.0390000000000000
3811|CA-2017-113628|2017-11-12|2017-11-19|Standard Class|AH-10690|Anna Häberlin|Corporate|United States|Plantation|Florida|33317|South|TEC-PH-10000441|Technology|Phones|VTech DS6151|100.7920|1|0.20|10.0792000000000000
3812|CA-2017-113628|2017-11-12|2017-11-19|Standard Class|AH-10690|Anna Häberlin|Corporate|United States|Plantation|Florida|33317|South|FUR-CH-10004477|Furniture|Chairs|Global Push Button Manager's Chair, Indigo|146.1360|3|0.20|16.4403000000000000
3813|CA-2019-147753|2019-03-05|2019-03-05|Same Day|PK-19075|Pete Kriz|Consumer|United States|Milwaukee|Wisconsin|53209|Central|OFF-LA-10003537|Office Supplies|Labels|Avery 515|25.0600|2|0.00|11.7782000000000000
3814|CA-2017-103961|2017-11-05|2017-11-09|Standard Class|NG-18430|Nathan Gelder|Consumer|United States|Quincy|Illinois|62301|Central|OFF-LA-10004484|Office Supplies|Labels|Avery 476|19.8240|6|0.20|6.4428000000000000
3815|CA-2018-152471|2018-07-08|2018-07-08|Same Day|ZD-21925|Zuschuss Donatelli|Consumer|United States|Jacksonville|Florida|32216|South|TEC-PH-10002824|Technology|Phones|Jabra SPEAK 410 Multidevice Speakerphone|823.9600|5|0.20|51.4975000000000000
3816|CA-2018-152471|2018-07-08|2018-07-08|Same Day|ZD-21925|Zuschuss Donatelli|Consumer|United States|Jacksonville|Florida|32216|South|OFF-PA-10004965|Office Supplies|Paper|Xerox 1921|15.9840|2|0.20|4.9950000000000000
3817|CA-2017-102582|2017-09-15|2017-09-19|Standard Class|NW-18400|Natalie Webber|Consumer|United States|Mobile|Alabama|36608|South|FUR-TA-10003569|Furniture|Tables|Bretford CR8500 Series Meeting Room Furniture|801.9600|2|0.00|200.4900000000000000
3818|CA-2017-102582|2017-09-15|2017-09-19|Standard Class|NW-18400|Natalie Webber|Consumer|United States|Mobile|Alabama|36608|South|TEC-PH-10003187|Technology|Phones|Anker Astro Mini 3000mAh Ultra-Compact Portable Charger|59.9700|3|0.00|0.0000000000000000
3819|CA-2017-102582|2017-09-15|2017-09-19|Standard Class|NW-18400|Natalie Webber|Consumer|United States|Mobile|Alabama|36608|South|FUR-CH-10004853|Furniture|Chairs|Global Manager's Adjustable Task Chair, Storm|1056.8600|7|0.00|306.4894000000000000
3820|CA-2019-141873|2019-10-09|2019-10-14|Standard Class|HG-14845|Harry Greene|Consumer|United States|New York City|New York|10024|East|OFF-BI-10001031|Office Supplies|Binders|Pressboard Data Binders by Wilson Jones|12.8160|3|0.20|4.3254000000000000
3821|CA-2019-141873|2019-10-09|2019-10-14|Standard Class|HG-14845|Harry Greene|Consumer|United States|New York City|New York|10024|East|FUR-BO-10003034|Furniture|Bookcases|O'Sullivan Elevations Bookcase, Cherry Finish|314.3520|3|0.20|-15.7176000000000000
3822|CA-2019-141873|2019-10-09|2019-10-14|Standard Class|HG-14845|Harry Greene|Consumer|United States|New York City|New York|10024|East|OFF-PA-10000069|Office Supplies|Paper|TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack|18.9800|2|0.00|8.9206000000000000
3823|CA-2019-141873|2019-10-09|2019-10-14|Standard Class|HG-14845|Harry Greene|Consumer|United States|New York City|New York|10024|East|OFF-BI-10003655|Office Supplies|Binders|Durable Pressboard Binders|18.2400|6|0.20|6.1560000000000000
3824|CA-2017-140984|2017-09-14|2017-09-18|Standard Class|CC-12685|Craig Carroll|Consumer|United States|New York City|New York|10011|East|OFF-ST-10000585|Office Supplies|Storage|Economy Rollaway Files|991.2000|6|0.00|257.7120000000000000
3825|CA-2017-140984|2017-09-14|2017-09-18|Standard Class|CC-12685|Craig Carroll|Consumer|United States|New York City|New York|10011|East|TEC-CO-10001571|Technology|Copiers|Sharp 1540cs Digital Laser Copier|879.9840|2|0.20|329.9940000000000000
3826|CA-2017-140984|2017-09-14|2017-09-18|Standard Class|CC-12685|Craig Carroll|Consumer|United States|New York City|New York|10011|East|OFF-BI-10002012|Office Supplies|Binders|Wilson Jones Easy Flow II Sheet Lifters|12.9600|9|0.20|4.5360000000000000
3827|CA-2016-132801|2016-10-07|2016-10-12|Standard Class|JG-15805|John Grady|Corporate|United States|Dallas|Texas|75217|Central|OFF-ST-10001228|Office Supplies|Storage|Fellowes Personal Hanging Folder Files, Navy|107.4400|10|0.20|10.7440000000000000
3828|CA-2019-141733|2019-05-07|2019-05-11|Standard Class|RW-19540|Rick Wilson|Corporate|United States|Detroit|Michigan|48234|Central|FUR-CH-10004086|Furniture|Chairs|Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs|1458.6500|5|0.00|423.0085000000000000
3829|CA-2019-141733|2019-05-07|2019-05-11|Standard Class|RW-19540|Rick Wilson|Corporate|United States|Detroit|Michigan|48234|Central|FUR-CH-10002017|Furniture|Chairs|SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair|26.6400|1|0.00|7.4592000000000000
3830|CA-2019-141733|2019-05-07|2019-05-11|Standard Class|RW-19540|Rick Wilson|Corporate|United States|Detroit|Michigan|48234|Central|FUR-CH-10000595|Furniture|Chairs|Safco Contoured Stacking Chairs|476.8000|2|0.00|119.2000000000000000
3831|CA-2019-141733|2019-05-07|2019-05-11|Standard Class|RW-19540|Rick Wilson|Corporate|United States|Detroit|Michigan|48234|Central|OFF-AP-10001563|Office Supplies|Appliances|Belkin Premiere Surge Master II 8-outlet surge protector|87.4440|2|0.10|18.4604000000000000
3832|US-2017-111927|2017-11-14|2017-11-19|Standard Class|LS-17230|Lycoris Saunders|Consumer|United States|Dover|Delaware|19901|East|FUR-FU-10004017|Furniture|Furnishings|Executive Impressions 13" Chairman Wall Clock|76.1400|3|0.00|26.6490000000000000
3833|US-2017-111927|2017-11-14|2017-11-19|Standard Class|LS-17230|Lycoris Saunders|Consumer|United States|Dover|Delaware|19901|East|OFF-BI-10002571|Office Supplies|Binders|Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"|19.9600|2|0.00|9.3812000000000000
3834|CA-2016-105984|2016-11-24|2016-11-24|Same Day|MY-18295|Muhammed Yedwab|Corporate|United States|Columbus|Ohio|43229|East|TEC-PH-10000560|Technology|Phones|Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)|1049.9700|5|0.40|-209.9940000000000000
3835|CA-2016-105984|2016-11-24|2016-11-24|Same Day|MY-18295|Muhammed Yedwab|Corporate|United States|Columbus|Ohio|43229|East|FUR-CH-10000847|Furniture|Chairs|Global Executive Mid-Back Manager's Chair|611.0580|3|0.30|-34.9176000000000000
3836|CA-2016-100363|2016-04-08|2016-04-15|Standard Class|JM-15655|Jim Mitchum|Corporate|United States|Glendale|Arizona|85301|West|OFF-FA-10000611|Office Supplies|Fasteners|Binder Clips by OIC|2.3680|2|0.20|0.8288000000000000
3837|CA-2016-100363|2016-04-08|2016-04-15|Standard Class|JM-15655|Jim Mitchum|Corporate|United States|Glendale|Arizona|85301|West|OFF-PA-10004733|Office Supplies|Paper|Things To Do Today Spiral Book|19.0080|3|0.20|6.8904000000000000
3838|CA-2016-126760|2016-07-26|2016-08-02|Standard Class|KM-16720|Kunst Miller|Consumer|United States|North Las Vegas|Nevada|89031|West|TEC-PH-10001363|Technology|Phones|Apple iPhone 5S|911.9840|2|0.20|113.9980000000000000
3839|CA-2016-126760|2016-07-26|2016-08-02|Standard Class|KM-16720|Kunst Miller|Consumer|United States|North Las Vegas|Nevada|89031|West|FUR-CH-10003312|Furniture|Chairs|Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs|674.3520|3|0.20|-109.5822000000000000
